415,alnaboodah41,603.62,100,60362.4200 SEEDS,BTC,fd7fad57a5db12bcfe3fc4a444b796af29285479b9fc27ecead3ce199ac8c472
416,petefrazer44,603.18,100,60318.1900 SEEDS,BTC,ca1179900309de2c0676ee723eecde76c149bbd73b4b22d4264563d3629853f6
417,mrroneneldar,97.53,100,9752.9400 SEEDS,BTC,a459d9a35b0943577d898079de9b0b2a4803345e1822f2b7e235797cf8419e68
418,markflowfarm,11.85,100,1185.3800 SEEDS,EOS,9e695422aff991fa90812418c1a5e0d4a951aa7b3a1b2f348e276df6a0287da9
419,mayedah12345,602.87,100,60287.4400 SEEDS,BTC,3ec2efc38285de08694ca480c99ac2de5d56ec454fead5fe25e8b7da5b859e74
420,axiom1111111,21.56,100,2155.6200 SEEDS,BTC,b7af25ab79f6916c03cc652eeaed4a2d793c063d31b23c79db0467b444779aa3
421,mikeminnella,23.86,100,2385.5000 SEEDS,BTC,1e56832850fb6ff74b1d364a246e75195534ead0f44d39da7149b45dda19f024
422,nilsvonheijn,596.74,100,59673.9000 SEEDS,BTC,b9ab93d7b93900f5d438dd82df98809cd936533ff07d724c58a233cbe48b46cf
423,hollyjasmine,21.86,100,2185.5000 SEEDS,BTC,12f26cf58a1eec40800ed7f8722c573622fd9d72899a96177b7944b14f07ae70
424,melkertellus,21.32,100,2131.8600 SEEDS,BTC,4e14f291f36c410c2d20e15976b77dff9650d0ba8966264508ee813344fabc7d
425,josernitosjn,19.55,100,1955.4400 SEEDS,BTC,2e1ea848f3ce1361a114b8043409b55eb5d7855720b1ef48c345ad08ba93edec
426,juliomonteir,64.00,100,6400.0000 SEEDS,HUSD,juliomonteir: 64.00 HUSD time: 1611014345
427,datasailor33,19.57,100,1956.9700 SEEDS,BTC,3175bf43fd94b739c0eddfab733d7674fcfb2e8dc821f9e78656fb765814b657
428,cryptonick33,999.74,100,99973.8500 SEEDS,BTC,a10be1a3e736cd6cf0c3c028b328467097cc25d156a116562212d406a3070b01
429,metamakerxio,41.35,100,4135.0800 SEEDS,BTC,c180762bfea1f1dd4160b343c18bfbe7efab5c12bfcb80c77cd9b5b93d046aea
430,lucidsky1o44,23.34,100,2333.8500 SEEDS,BTC,4108bddc7db2a182fbd57f221ac381820afb254ccd98687d7a8dfbe93b30b91a
431,twopillarsre,76.48,100,7647.7800 SEEDS,BTC,1760b3fd4228279f0cb760127d9c2086fbc51575cc03d6d98dca9e1b4a9149b9
432,andresaito11,48.06,100,4806.2500 SEEDS,BTC,996dca62989c124b15da337b8d689aaef0f50f879e44e1d75eecad9020128ad8
433,jsofarelli13,48.38,100,4837.6600 SEEDS,BTC,8d5e9d8580413bce98eb397552882ac1d123a65b6db471c15269321e96c2d543
434,sashasherman,36.15,100,3614.5000 SEEDS,BTC,e4052490343d65627c7fc0e850fdddc208382e4538089c4a8aa2bdf40463efe9
435,romboxen1234,477.79,100,47779.2700 SEEDS,EOS,38f7025fba07ba6b474603f1095a41668ba2831d552c5bed14a129dcf8f3698f
436,astoryteller,62.00,100,6200.0000 SEEDS,HUSD,astoryteller: 62.00 HUSD time: 1611155955
437,astridsseeds,48.57,100,4857.0200 SEEDS,BTC,df9605c12acdc84497d664fbcf80a9c7fa4ae9bb74b0cbc346b22acf2b684d0a
438,massensinijr,48.37,100,4837.1400 SEEDS,BTC,12ea6c355298221b8bf2dc6976bd8810f7af9e2775fc567da0f5c70f1722a590
439,minosdoros55,5616.00,100,561600.0000 SEEDS,HUSD,minosdoros55: 5616.00 HUSD time: 1611162846
440,michalzob325,19.51,100,1951.1500 SEEDS,BTC,2fd1af45a31a51dc4093b10a6595b2f8b4a3528f9c520b616bd46062d6a3f438
441,psihognjen34,24.25,100,2424.8600 SEEDS,BTC,7662115b87c0493bdcfebc5e565064bc72aefff229437369de02d856658bb284
442,thaynaran322,24.87,100,2487.0500 SEEDS,BTC,1a9bb49acc39ea0904934f28f0492c49df75a13cff4153bf42d955ca30942738
443,adrianwagner,161.28,100,16127.6000 SEEDS,BTC,353dc640464120e1e67fdb5f6b584597e3fd2d49fc7b708c98c894d1213a6a86
444,nomik22kimon,517.00,100,51700.0000 SEEDS,HUSD,nomik22kimon: 517.00 HUSD time: 1611186083
445,dani2hofmann,28.56,100,2855.7300 SEEDS,BTC,dd8b257a75279a6d9d876a009c1b3446ca9050b27daf9ec76c7126411125f59a
446,juliomonteir,87.00,100,8700.0000 SEEDS,HUSD,juliomonteir: 87.00 HUSD time: 1611198176
447,juliomonteir,50.00,100,5000.0000 SEEDS,HUSD,juliomonteir: 50.00 HUSD time: 1611198229
448,cometogether,1925.00,100,192500.0000 SEEDS,HUSD,cometogether: 1925.00 HUSD time: 1611233853
449,rpiesveloces,94.90,100,9489.9000 SEEDS,BTC,6f8d8185a4b09ea1ce93b721904b58f2574e6a2ea98d1ce4d3ab163a28294d25
450,sultankzy311,640.46,100,64045.9100 SEEDS,BTC,a312824bc1e987868609d099f6f24c5493a4b48ce012aa3a2649d3e79db4e5d8
451,alqassimi111,631.80,100,63179.7000 SEEDS,BTC,f044f06e8ebd7829e5bca436bc7771ff8311d659922ff7d49a40db92e25ce0f2
452,biodelicbard,87.82,100,8781.7500 SEEDS,BTC,b93ef960d78ba267f3cb5e48d33a17b1105da74df521b72ed64cffd4f52b7aa1
453,han2es3ringo,64.16,100,6416.0000 SEEDS,BTC,964dcd36d8ede5aa440856a0161ee15477180f1df826f646928dabd57ae0017b
454,veraawesome1,31.71,100,3170.5900 SEEDS,BTC,56e372a6fdc48870c8fba83c13fd6b4c7489f7ca1cdf80288efadf9aa294f309
455,alnabouda111,535.45,100,53544.6400 SEEDS,BTC,8d5e9d8580413bce98eb397552882ac1d123a65b6db471c15269321e96c2d543 ix: 39
456,imysteryman1,52.38,100,5237.7600 SEEDS,BTC,18153fdf8ff9bd5a0e5fc0780a8f096bc9b5d03398bdcdb95c6172bf54b68202
457,maryslovakia,20.28,100,2028.0800 SEEDS,BTC,be95000702153163aea90fb2c16a6863103717156f178959823eaa2276510582
458,romboxen1234,112.19,100,11218.9600 SEEDS,EOS,b225ad71694f81205e318af988d4ff2efba330a6ab8e7117dff08ae2b0c9c669
459,dimaapelbaum,1033.20,100,103320.0000 SEEDS,BTC,628b3110f4d3f3d0e8fbff6d09e18b5b5d115a8f6ad111e879eaaa3777f3ee71
460,romboxen1234,5292.61,100,529260.6900 SEEDS,EOS,58def0c507dedc4be69d6e7f3f9399db26b4324dedf57663484d867bd75fbcc6
461,othhlwvgq132,40.08,100,4007.5200 SEEDS,BTC,2bef56654a7ea1eddaf974b86c8a772b9a73196f998c79d68a1f7b2796143c72
462,illumination,3913.00,100,391300.0000 SEEDS,HUSD,illumination: 3913.00 HUSD time: 1611643212
463,brirzljkv424,38.46,100,3845.6400 SEEDS,BTC,17e5cace05cd577bea2945ecfb5bf07abed676db5d20523dfc9f496bb974adbe
464,moniekaseeds,1295.14,100,129514.1400 SEEDS,BTC,f5c38c9c64b91000d4af3a1796b2d68a01fed4443f70e1ae7ebb35aa1d0789a5
465,reuivylam123,114.83,100,11483.2500 SEEDS,BTC,720f46dfa28e1eef5e2baf327ec527aa593e2c3e28d35093c89445644f54a8f0
466,zakavery2424,61.96,100,6196.3700 SEEDS,BTC,a740772355b7daca1f3f5430652a91833deddf249557584e3f88c58e7ee86e34
467,bibilapetite,25.73,100,2573.4100 SEEDS,BTC,afdd818b871889cede2aa91110e8e4f3f75974134fe7e66ecaa94058d98762f8
468,jackcantlon3,253.60,100,25359.8200 SEEDS,BTC,8413988a5a3dd83206929786e52bcb03ee3b09f867e77ed8d814013c407607d9
469,regenerjoz24,126.90,100,12690.4800 SEEDS,BTC,564e72ca7a9ef17d5f91cd9ab97d825845f8ee806ffaf136693116c1306b6ca1
470,nbjlzvgwc334,38.25,100,3825.3600 SEEDS,BTC,a1091aa3283ff1412723a13be56d829490bb66bd1894502d25807f176641edbd
471,naturalnic21,28.60,100,2860.2600 SEEDS,BTC,c2831cba222795d333d0b9cd07e5cabe67a8c17fc05f31de84e2a77277989ef2
472,goesvkodu251,642.54,100,64253.8700 SEEDS,BTC,83ebc8481c98d7bc83c5ae24d4bd74c37e1cda5ed651beee6e832a739d7564f5
473,raduancutaan,32.60,100,3260.0100 SEEDS,BTC,b2b2788c8db64c755aae64215055baea908f48e820c47d7937e30c2693371198
474,leilahobblan,88.32,100,8832.4100 SEEDS,BTC,0e3f36d89b48ee60aa2ab233b0dbbf6202d911823619e2b2bc487aa29cd31aad
475,fuzzyhemp313,19.59,100,1959.2300 SEEDS,BTC,d5486324bef441b6deb60be92c8e80d7826eda24298c46e86c71c101cf6b281c
476,imogenlouise,19.51,100,1951.4500 SEEDS,BTC,ded0d0a5e6435bb95d59842549064c3176330eb9ac64a5d412279dbf431dff3e
477,frugalsystem,12.63,100,1263.3600 SEEDS,BTC,935603639ca144fe9e0f75c7e6bae65cc944a3baad11ebbc7e86a16232fd4d55
478,anakinanakin,19.90,100,1989.7900 SEEDS,BTC,ee2f3c8e452800caa0d6eb3c74a4c7842c60bc061969daeb203628e5dcf717fc
479,frugalsystem,25.71,100,2570.6900 SEEDS,BTC,e2ac65e9a4efb4176d9e72b91b669b2359e533990c40ac935835f12c84551be9
480,mecherodsim2,12.83,100,1282.9200 SEEDS,BTC,bedc55c5247eef9c64fd8d05a27eb31214a381b59037d0a604e27b8bfb80b7aa
481,harriroseh11,20.62,100,2062.4600 SEEDS,BTC,437ebbeae11926832274ac4878b62fe00ceb5673002428a29b31494e11a6b568
482,fungified113,257.13,100,25712.9300 SEEDS,BTC,021e1044c834b7e36d4d5cb6f2ed76b459d1847d312f1030fd72060fee277f25
483,jacobenhagen,331.90,100,33189.6100 SEEDS,BTC,4f86b3272c2ba945831b334017374853749a582410ba2f881d1bf7bf8a8e8daf
484,piqssmxvy131,25.94,100,2594.0400 SEEDS,BTC,cbccb0473fcf7a33ca241c4ab8773e37ac92e56f92c2c23735eefcc35162c8b2
485,gokuuotzc551,563.46,100,56345.8000 SEEDS,BTC,529d2ceaaeeacb868ed5c39620b829345d98829127031673048c6fc353fd1e26
486,cometogether,1300.00,100,130000.0000 SEEDS,HUSD,cometogether: 1300.00 HUSD time: 1611883504
487,cathyseeds12,51.16,100,5115.6000 SEEDS,BTC,c765985d30976acd04f6e36bd995099e1b7f6e69e9dfd196414920d97b4a986c
488,willcleverly,217.86,100,21785.6000 SEEDS,BTC,971e6402a8bd342893af164204f115407447ec64e333ca7be9ad018566d7ed72
489,jessbojessbo,20.57,100,2057.4400 SEEDS,BTC,ef3b2187e824f74cf46fc03e11cec0a932bd0aa3bef5d0dbb88ed1c789a3781e
490,acascalheira,127.68,100,12768.0000 SEEDS,HUSD,acascalheira: 127.68 HUSD time: 1611923983
491,daniellmh153,75.95,100,7594.5900 SEEDS,BTC,e9e3bcf6f0ed95d6b3e1bc671bba528ac09fee38afa38fcda5e89dbe122381b1
492,robyward1234,191.74,100,19174.4700 SEEDS,BTC,e9e3bcf6f0ed95d6b3e1bc671bba528ac09fee38afa38fcda5e89dbe122381b1 ix: 62
493,pafuribennde,26.13,100,2613.1700 SEEDS,BTC,7695eacdc7467b102f194c99c37d6d026d780fc474265decd09f6a512c8c1d36
494,iriscitizen1,39.49,100,3948.5200 SEEDS,BTC,b6f4ca4b0b9438548372164f381614638093aa2d0feaa1fa6df76e2b66d39529
495,iriscitizen1,19.72,100,1971.8500 SEEDS,BTC,7d1fa539e795ff9679e980dc70adfa5e7dfb36c753156506d705ba3a282e7270
496,gradinagruiu,365.00,100,36500.0000 SEEDS,HUSD,gradinagruiu: 365.00 HUSD time: 1611993508
497,ecoangelgrou,19.81,100,1980.5800 SEEDS,BTC,f8cfa1eeb814b432225f39cce45620ebe824bea00f8d4d7b46e7d7680b5dc8c6
498,sultankzy311,656.01,100,65601.5000 SEEDS,BTC,7c7d8d1b33a5249ab9a877e41d13f6484dc9b6c01d273dd20e96baf8c0bafc38
499,foxwizard444,81.12,100,8111.7600 SEEDS,BTC,2ec6ba3b7cba3b583f9c6cb9e3cd87809cc2b25b5c20f72e60b08db1816dfc64
500,melinavlt532,60.55,100,6054.8500 SEEDS,BTC,4d2e09dd43826183ca910ddd4179c18c89ceb877be2b5f6ac63776d8aaa5829f
501,zenkacal4444,321.28,100,32128.0100 SEEDS,BTC,26554be11034e983e107fd5e7f0293b79a12a2459e85329a0d8316aef2fb876b
502,juliomonteir,137.00,100,13700.0000 SEEDS,HUSD,juliomonteir: 137.00 HUSD time: 1612031131
503,annaglfrs145,39.73,100,3973.1100 SEEDS,BTC,19e57ae6b4f453fb37abe960934454d6fed5bda3fc8037af3fd7f314a079dc39
504,atmalife2312,150.11,100,15011.1900 SEEDS,BTC,c8aa5436796dbdbba99eb8138a7b9b8700da55b741455a0b0ba4f040b0edd3bf
505,gruiutopit21,29.04,100,2903.7100 SEEDS,BTC,bbbf622c247a7c6caed625d3fae5a66d8ed32a8ed2fb708b10375e532f33733d
506,localscaling,297.00,100,29700.0000 SEEDS,HUSD,localscaling: 297.00 HUSD time: 1612058431
507,lanajelenjev,19.42,100,1942.4200 SEEDS,BTC,baea48c7e797360826c79f52a626adb0562a1bcee170d21a3960194b0d2a4b67
508,lanajelenjev,26.54,100,2653.7900 SEEDS,BTC,e644cc686ca516a24c1102d9a845ae0de337378cf2376619045fbd864cd8d092
509,sanqacint355,67.37,100,6737.0000 SEEDS,BTC,5dfa32c047b0c73e9f327117c2b29416c84410ff780be1ae99a60166275f3d64
510,grafrmruy512,40.76,100,4075.8800 SEEDS,BTC,4225f2183c56f9b0888656b7db446204ca9fdbba8f838d113e2a3b4cef0d1c56
511,sandamazunte,4.04,100,403.6500 SEEDS,EOS,a6ed3a443a21ca9ad4e775a62b9521b15128831ffccb4343c7f0b44b955a738a
512,vinesrtmn343,21.75,100,2175.3900 SEEDS,EOS,c8da63b821ff185705b46194ddbad4045a066b5bffe313be6bc300c0c236aa9b
513,aroninilaroy,22.17,100,2216.7600 SEEDS,BTC,42255395f2da43fac523007791d1d89b9b74d488ebd7f2a875bb268ea87a3d95
514,kolklpvxo234,42.73,100,4273.4900 SEEDS,BTC,03219e3b986a917cd80db8ebe382e82bc968678802668cd3834db6035824cc3b
515,thedevabides,82.20,100,8220.2500 SEEDS,BTC,6bab9c470617100d796c2aa6cc7e8dc52d20a20159a3b947a0bc1bc8f12c4123
516,cassiuscarv1,19.42,100,1941.6800 SEEDS,BTC,a7482363c9f59cac170c4d170fe0872a821eed3ee6fc82c7f5842206a88ddabd
517,anastasiia21,44.44,100,4443.5300 SEEDS,BTC,4898f6c05fb47e8062eeda7066f8b6744f47512ce9d3becb3f1e75a6517dd078
518,helixlyseeds,101.05,100,10104.9000 SEEDS,BTC,56b3a3863980e6f035ae6f6fb369e8760894172d100f745a7206bf5d2a320943
519,willythomas1,99.57,100,9956.6900 SEEDS,BTC,50ba73c3bd51d593cfde3869f97bce798dbd12252937fd3a376a7567210732cc
520,maharanie342,21.48,100,2148.4100 SEEDS,BTC,47fd5f9d5168eb5543c160435ff3dcb69094268f1102d926b1490c5eb614c3e9
521,linekeheus55,27.19,100,2719.0800 SEEDS,BTC,0929f1209cdeccfee0d0dd7f049d579e0f8cc1c7bd305fa7174464e90c6483e9
522,rbzsvkmy3455,24.22,100,2422.2300 SEEDS,BTC,fd4c4b0bceb7719b1d7e601ed2a9cea90da0662579fbc013a36036927cf68ac8
523,micheleseeds,30.08,100,3008.2900 SEEDS,BTC,809b31697b0950a9d5e325c279f3c8565ff6b2ae34655fddd63f588f30e28b08
524,knoxnooxknox,81.25,100,8125.2000 SEEDS,BTC,a0226e0e8b5496a0aaf109d21d668e2e58626e265f3649dafbd0a15c608ad126
525,markflowfarm,1.00,100,100.0000 SEEDS,HUSD,markflowfarm: 1.00 HUSD time: 1612234873
526,markflowfarm,1.56,100,156.2100 SEEDS,EOS,a74d74e51e4cc4645fe29ad0be1c7cd16761783b78e6867fb10e6aa3f120ca03
527,markflowfarm,612.17,100,61217.2500 SEEDS,EOS,93ba1955de9d8b402ba848f531783595d64ed813165277751cae817185e94d37
528,gruiutopit21,19.65,100,1965.0900 SEEDS,BTC,befa8343d3faaae31adc22a22b992a764348b93de59dd54cc951ead1d9365a36
529,dimaapelbaum,993.08,100,99307.5300 SEEDS,BTC,98848d5b806141388619313462e7b3f2a3e5e005991964a7641c59be1e21efd4
530,ravenswood32,72.02,100,7202.0600 SEEDS,BTC,693ab0a6b602a394393f765f696e988822912192ace610d90cf0a2943f3c7c01
531,rgbadmbun445,67.74,100,6773.7200 SEEDS,BTC,f6da9d7555160502a7e618c08908f72c89d78fcd816dd1f4937fc8b23640528f
532,aliceypfq331,336.20,100,33619.6000 SEEDS,BTC,d1423c40a7e50097ff1cbfc2bd0ff8fb7316dc522c9bfd9930306e280de08fb4
533,meertmppt153,43.67,100,4366.7400 SEEDS,BTC,400d1a5ebd94886c8634e194728919f72e136fbb7fb527f7a597a55903b28e89
534,markflowfarm,590.85,100,59085.4500 SEEDS,EOS,8007cad24fb0db73dbbba40427be83577b10d903edad2c3cf5d8c4b7d532ef2f
535,ronandominic,40.38,100,4038.1300 SEEDS,BTC,fc97fd9ec84eac0742953097c6b28d38f433bb7791da5ef9a582a3f3ef767b07
536,skywoodlouse,137.07,100,13706.9400 SEEDS,BTC,fdfd009f75fd508717017edf0e5c91551b8c51905ddf36426aeadf0b7c7d5b3c
537,markflowfarm,633.91,100,63390.7500 SEEDS,EOS,d8497bf0e6d434502321a40945c1cec383c2a5d4cdf4e57a15cb01605b1c6389
538,markflowfarm,326.17,100,32617.0500 SEEDS,EOS,072fdaf6706048d79ec8c2b16b453250ac1516c6a29eb006c47a2eb0c22e42ba
539,feedthebirds,6791.97,100,679197.1200 SEEDS,BTC,7f0ac06b57a461e9b1d0ac5fa4e711a902047331057794159f5ddf4dbf7864a3
540,markflowfarm,334.15,100,33415.4200 SEEDS,EOS,0d6f05062dc920f935c825943962acd1990dfc75a4831dc0dc7cab2bd8e9d398
541,markflowfarm,342.91,100,34290.7800 SEEDS,EOS,fecded06e5d77d9047860505d498c7cd8c0192ab89fc4804076b43b019b31342
542,jocpersonal1,14.43,100,1442.7600 SEEDS,BTC,4cef8c39e0a1801c860018b15a6d48e719beab2e0a36a0e9fcc0cd8ab0098982
543,richardgeorg,682.19,100,68219.2200 SEEDS,BTC,d1ab3b8f31cb0e0fe1d513c4327324b7c977609374a347f20471397f8bd78dec
544,anonymousmax,6873.70,100,687370.4800 SEEDS,BTC,2b5d3bb545c3fb2b65a214c1bd1e36f017d57a2c600328fd7e75f3d0b668f81f
545,izscqdabe511,19.39,100,1939.1100 SEEDS,BTC,3bf1df41aeef978db1abaa039c5e3a3341737e3b58d987841ffe5daf42032308
546,rohanmwillia,48.11,100,4811.2600 SEEDS,BTC,958c5856deea0201c252a986381641b8e48f82e2ecbdf77eb0d8b464ac16fc58
547,cathyseeds12,54.95,100,5495.2500 SEEDS,BTC,e0d21f69febef23ff1418e7748708ac0e7afe1ad65c9d86de75af955b3694ad2
548,markflowfarm,203.08,100,20307.7400 SEEDS,EOS,5ef46204b2592d0a23321a4c50d0606ca0004f8c1fb97976219c4bec6b795d9c
549,markflowfarm,185.20,100,18520.0800 SEEDS,EOS,467a040c1be8526becbe286cdb6780fc69cc22939e9be824bcd30b58cdf0a12e
550,markflowfarm,282.12,100,28211.8000 SEEDS,EOS,610929110c4a3569fd835613466f4fab1013d637d54fb8fa8b649da3d88a7823
551,markflowfarm,281.78,100,28178.3800 SEEDS,EOS,37d4dc44125ab5e53ad08acb4a3a9c636b04edad7a3dfbd5724558c69c8f61b5
552,markflowfarm,298.85,100,29884.9000 SEEDS,EOS,1ceb1cff0bdf6a75e35a8f41e24ddeb0ac80a0d0cad80440bc9e5cdd4e3ca710
553,markflowfarm,437.35,100,43735.2500 SEEDS,EOS,fef5b17c6e44d3f2b20641a7e98af53c3c9ed6b73aac8c63f5fe7ca8b4977312
554,markflowfarm,305.06,100,30506.1200 SEEDS,EOS,2fec78c0d1cb4ed79bd70b9b6683d811bdd18a1049559d44a34f2dcccfa3dd5b
555,niekgoqho122,43.35,100,4335.0300 SEEDS,BTC,e520a3e445feb3ea33cb86b8fbfe20ae9924d49e2336f4df2fb370fa5e89fc0d
556,inthehabitat,50.24,100,5024.3200 SEEDS,BTC,54792ec37753091d13d852564091e07fbcaf225145bfe8e21afd773f7dce4e1b
557,tekevlarkidd,94.15,100,9415.2500 SEEDS,BTC,9fe78f2dcd6d955aad11c9ea72011e08fc3d1a37759053ed4a36d06a6b8b239c
558,davibaciv412,19.38,100,1938.0000 SEEDS,BTC,8ccecb3c831911b9fd5f0650572d31c9b4bdc9d07de08dd749fa8f1a4a425165
559,vifmxzwwx154,711.44,100,71143.7200 SEEDS,BTC,b4e28d428b49a0e41d292068c1f4c38c37d86219b415dcecc2b73d97c300b577
560,jasmeenhana1,682.40,100,68239.8300 SEEDS,BTC,72efe9941d4c4e28fa30ac806b5f67eaf6f6bc89145fd5d7348ae6dd3c427d77
561,acascalheira,121.60,100,12160.0000 SEEDS,HUSD,acascalheira: 121.60 HUSD time: 1612465064
562,acascalheira,60.80,100,6080.0000 SEEDS,HUSD,acascalheira: 60.80 HUSD time: 1612465111
563,nomik22kimon,724.00,100,72400.0000 SEEDS,HUSD,nomik22kimon: 724.00 HUSD time: 1612467798
564,petefrazer44,679.05,100,67905.3300 SEEDS,BTC,3daae7a90a45e5dab207a1b3ef203430eadf1a1e2f85e787b321c722a1e944a3
565,cometogether,1925.00,100,192500.0000 SEEDS,HUSD,cometogether: 1925.00 HUSD time: 1612487970
566,gradinagruiu,365.00,100,36500.0000 SEEDS,HUSD,gradinagruiu: 365.00 HUSD time: 1612501526
567,seedspiyush2,150.00,100,15000.0000 SEEDS,HUSD,seedspiyush2: 150.00 HUSD time: 1612504822
568,magiiluune11,50.10,100,5009.5500 SEEDS,BTC,e345eae738ba991d626a558564fa9871b58e28a67ba0977bcf2cfd61dc6b6b6f
569,blockchain5d,80.78,100,8077.8000 SEEDS,BTC,76f4adb189ef92bde03dad866cd784654c1cc27796257fd5bdfa4b3b85adec06
570,alekcnznn524,192.44,100,19244.1900 SEEDS,BTC,f102e1e1d83d88e1326cc1ad8ca787a3fef90bf3a198c729a7b5f9537ad4d988
571,juliomonteir,38.00,100,3800.0000 SEEDS,HUSD,juliomonteir: 38.00 HUSD time: 1612570556
572,sugarkmusica,939.10,100,93910.2700 SEEDS,BTC,fd4108df9370a683b4192773d50f9d59049cb96260a4f1e9d8c8fdebc9581d48
573,vifmxzwwx154,30.00,100,3000.0000 SEEDS,BTC,b4e28d428b49a0e41d292068c1f4c38c37d86219b415dcecc2b73d97c300b577 2/2
574,markflowfarm,17.48,100,1748.1900 SEEDS,EOS,49b311b26b187c5958dfbfb10de73d2f4d06ebfd79e146125dcf7eded2ad6d97
575,needfireseed,75.09,100,7509.3300 SEEDS,BTC,ec7c02c2ea8553835047dedf97728b824579481904c694f5fcc110b25a8b67e8
576,sizzlemmc241,696.41,100,69641.0800 SEEDS,BTC,87a03ef365c5078e325dea273eb6987b31190fa99266a1218cc0ef990c285271
577,markflowfarm,242.83,100,24282.8900 SEEDS,EOS,06e21d78712ab42f8ac6c92e7de28d169544f7d78776d6132cd805ec2fa94fd5
578,juliomonteir,50.00,100,5000.0000 SEEDS,HUSD,juliomonteir: 50.00 HUSD time: 1612641034
579,markflowfarm,326.19,100,32619.1000 SEEDS,EOS,d41882619816be78efeac793809060771fc48bc89c2eaeb68a1b6e6488747dc2
580,sarahkalmeta,731.24,100,73124.1200 SEEDS,BTC,1f1b8b6a0f41b9ea9e0fb62e4fe4ee315e6f451fb5db19005cf986c9be83a97e
581,alqassimi111,730.95,100,73094.9000 SEEDS,BTC,71cd8f2ed1ca130d59e6fd1305d273b2683bb5175581ad88c6232e5fe241f43c
582,maysoqhyt455,64.23,100,6422.9700 SEEDS,BTC,daf8e21da1b0eab2aca1aa5e8efba4d92ea37643fb105e359e2822eb6baffcb5
583,liminalvilla,45.12,100,4512.4300 SEEDS,EOS,73f14368c1f4606096182ef93b1992a4569e52b9dd9b064eeae2b2938b7bf1b3
584,etherweaver1,48.81,100,4881.2300 SEEDS,BTC,b007e86b27491d41cc2517202bd4d2a7f2f4cf0bbceb85f70dd1c7768d95912c
585,regenerjoz24,191.44,100,19143.6100 SEEDS,BTC,d4025f35029b42dc2fb3f64176917490b7d11910edbc588beafb5297cb7c3541
586,markflowfarm,344.64,100,34464.1600 SEEDS,EOS,0e8456e919aacff74da28fda60056d79de850be17d9fd2f0029376315b615236
587,astoryteller,456.00,100,45600.0000 SEEDS,HUSD,astoryteller: 456.00 HUSD time: 1612787895
588,geoffmcneely,72.81,100,7281.1000 SEEDS,BTC,50e89a85fcdee6eb38b1c6c85c7b791b7c2f89b9b828ad5015b525c31ee98dba
589,markflowfarm,326.62,100,32662.1600 SEEDS,EOS,9df8adb26936ce63a27ee95b3c5e97b33ff35d37982834e36dae57a15337edff
590,foxergames13,287.39,100,28738.9500 SEEDS,BTC,4387b8353f57b82acd294c1f76755d643052acc5a7b113b3fa53571b30258e31
591,nathenfitche,198.55,100,19855.2500 SEEDS,BTC,76c733baea7f45c5c69736d97711cfd6c495af3df78e8cbab8fd644a40cdd0f3
592,lindipzcs352,19.54,100,1953.8300 SEEDS,BTC,16e4c1f58e35d9d4514c35fcb50bb7f4ea32ae37b705784c5650e2faf1101fd5
593,adafriedrich,5746.85,100,574684.5400 SEEDS,BTC,fa2b4383612426b1571205ebde6049b2627a3ba455cecabe8447e1617d882c7d
594,karindanza55,48.11,100,4810.6200 SEEDS,BTC,c8f8e8d106cd9e802f7d312efd76a28e5c899c2ec3a3a76efc607aa332876dbd
595,paulcarvalho,500.00,100,50000.0000 SEEDS,HUSD,paulcarvalho: 500.00 HUSD time: 1612883601
596,nrhythmwlife,147.14,100,14713.7200 SEEDS,BTC,aefb6680059def47338600b8ecfb9ee5767299b4556dbf599b7adc567ae9253b
597,nrhythmwlife,147.14,100,14713.7200 SEEDS,BTC,5c1ee446facb4762c7ac6731aaf65cd72f80ad12a1578080b30dc349b9be2454
598,dannyford123,439.29,100,43928.6700 SEEDS,BTC,11be9feebbfe361bd1a2106d58c4054e4f614b6d285893826b8214f6339ce436
599,greensurge12,7292.74,100,729274.3500 SEEDS,BTC,76f7dbc1997d5e828d4f2827eb2103ec3cc265da78cc410eeccb4fe73d47016d
600,joshfielding,49.33,100,4933.4400 SEEDS,EOS,e91f833e35c7ee72574782a79797ca97d82f226f742ed9040eff55f204e61683
601,joshfielding,150.68,100,15068.4800 SEEDS,EOS,eb61a2bfe3fef05032589de95063046a536e50c1f1542717885f1a21edcf08d0
602,cryptonick33,1975.20,100,197520.3600 SEEDS,BTC,868739f8d749597f767aac99d5a17ca162f8071052d7942f046a47e25b29dc3b
603,markflowfarm,298.43,100,29842.5600 SEEDS,EOS,0d750f5e6728d413d0f2a29195015d357a15e151b602f3683a40b8d4746a2199
604,zenkacal4444,213.61,100,21360.6000 SEEDS,BTC,a2e615d53e4fcd078c407c2fe208a287884269cfb959a4ef2a406f38cbfe7c1b
605,gradinagruiu,365.00,100,36500.0000 SEEDS,HUSD,gradinagruiu: 365.00 HUSD time: 1613072442
606,cometogether,925.00,100,92500.0000 SEEDS,HUSD,cometogether: 925.00 HUSD time: 1613077887
607,juliomonteir,87.00,100,8700.0000 SEEDS,HUSD,juliomonteir: 87.00 HUSD time: 1613082004
608,joachimstroh,540.00,100,54000.0000 SEEDS,HUSD,joachimstroh: 540.00 HUSD time: 1613098189
609,alacritas333,28.62,100,2862.2400 SEEDS,BTC,1c9aecae65222efad0b98b86a1005ac0535fb9ea9f614a2cdc5dad19e868aa68
